FECHA_CORTE,DEPARTAMENTO,PROVINCIA ,DISTRITO,UBIGEO,GOB_LOCAL,ANIO,MES,TURNO,RESPONSABLE,SEMANA,INCIDENCIAS,DOMINGO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,TOTAL
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,4,ZONA RIGIDA,1,0,0,1,2,2,2,8
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,4,PERDIDA DE PERSONAS,0,0,0,0,0,1,0,1
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,4,MERETRICIO,3,2,2,1,4,3,4,19
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,4,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,0,0,0,0,3,0,4
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,4,INDIGENTES ,0,0,0,0,1,1,0,2
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,4,MOVILIZACION,0,0,0,0,0,0,0,0
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,4,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,COMERCIO AMBULATORIO,12,23,22,18,21,26,0,122
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,PARADERO INFORMAL,1,3,2,1,2,5,0,14
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,ALTERACION ORDEN PUBLICO,0,0,0,0,1,0,0,1
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,ZONA RIGIDA,1,2,0,0,2,3,0,8
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,PERDIDA DE PERSONAS,0,0,0,0,0,1,0,1
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,MERETRICIO,3,2,2,3,4,3,0,17
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,0,0,0,2,2,0,5
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,INDIGENTES ,0,0,0,1,0,1,0,2
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,MOVILIZACION,0,0,0,0,0,0,0,0
20230331,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202303,TARDE,65d484017709945beb70dd2a6aaa6fbc,5,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,COMERCIO AMBULATORIO,2,8,14,12,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,PARADERO INFORMAL,0,0,9,5,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,ZONA RIGIDA,1,7,10,13,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,MERETRICIO,0,2,2,1,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,0,1,2,6,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,INDIGENTES ,2,2,6,1,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,MOVILIZACION,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,1,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,COMERCIO AMBULATORIO,1,1,4,4,4,6,6,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,PARADERO INFORMAL,0,0,1,2,2,2,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,ALTERACION ORDEN PUBLICO,0,0,0,2,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,ZONA RIGIDA,0,0,4,5,8,9,10,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,MERETRICIO,0,0,0,0,1,1,2,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,0,5,8,4,8,5,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,INDIGENTES ,0,0,1,2,2,5,3,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,MOVILIZACION,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,2,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,COMERCIO AMBULATORIO,3,8,5,8,12,13,8,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,PARADERO INFORMAL,0,3,0,5,4,5,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,ALTERACION ORDEN PUBLICO,0,0,0,1,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,ZONA RIGIDA,4,9,4,6,13,12,8,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,MERETRICIO,2,0,1,2,1,2,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,2,3,2,4,3,4,3,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,INDIGENTES ,2,4,2,3,8,4,2,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,MOVILIZACION,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,3,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,COMERCIO AMBULATORIO,11,6,12,8,12,11,8,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,PARADERO INFORMAL,7,3,4,3,4,5,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,ZONA RIGIDA,9,11,9,14,9,9,5,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,MERETRICIO,2,1,2,2,2,1,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,4,3,1,3,1,1,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,INDIGENTES ,3,4,3,4,3,4,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,MOVILIZACION,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,NOCHE,16502c7448960b7787ffa9f58c9c8223,4,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,COMERCIO AMBULATORIO,12,39,27,30,0,0,24,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,PARADERO INFORMAL,4,7,5,10,0,0,3,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,ZONA RIGIDA,3,2,3,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,MERETRICIO,5,2,2,5,0,0,2,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,0,0,0,1,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,INDIGENTES ,0,1,1,1,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,MOVILIZACION,0,0,0,0,0,0,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,1,ALERTA DE ROBO / HURTO,0,0,0,1,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,COMERCIO AMBULATORIO,25,12,28,5,17,25,20,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,PARADERO INFORMAL,5,5,6,5,4,5,6,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,ALTERACION ORDEN PUBLICO,0,1,0,0,0,0,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,ZONA RIGIDA,5,2,1,0,2,2,4,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,MERETRICIO,4,1,2,2,2,3,2,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,2,1,0,1,3,3,2,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,INDIGENTES ,0,0,0,1,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,MOVILIZACION,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,2,ALERTA DE ROBO / HURTO,0,0,0,0,1,1,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,COMERCIO AMBULATORIO,6,20,22,24,23,31,25,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,PARADERO INFORMAL,1,2,2,3,3,9,5,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,ZONA RIGIDA,5,2,1,1,2,1,5,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,MERETRICIO,3,2,1,1,1,2,5,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,0,1,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,INDIGENTES ,3,2,2,0,0,0,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,MOVILIZACION,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,3,ALERTA DE ROBO / HURTO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,COMERCIO AMBULATORIO,20,14,19,29,19,25,26,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,PARADERO INFORMAL,5,4,5,8,5,2,3,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,ZONA RIGIDA,4,3,3,0,3,2,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,PERDIDA DE PERSONAS,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,MERETRICIO,3,4,1,3,1,2,2,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,1,0,1,0,2,1,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,INDIGENTES ,0,0,0,1,0,0,1,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,MOVILIZACION,0,0,2,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,4,MA ANA,53b731edcf07c5af2fa12cd26dfa85c1,4,ALERTA DE ROBO / HURTO,0,0,0,1,1,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,COMERCIO AMBULATORIO,10,33,28,22,0,0,14,107
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,PARADERO INFORMAL,3,3,5,10,0,0,0,21
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,ALTERACION ORDEN PUBLICO,0,0,0,0,0,0,0,0
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,ZONA RIGIDA,0,3,2,0,0,0,0,5
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,PERDIDA DE PERSONAS,0,0,1,0,0,0,0,1
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,MERETRICIO,2,3,3,5,0,0,0,13
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,CONSUMO BEBIDAS ALCOHOLICAS/DORGAS EN VIA PUBLICA,5,0,1,1,0,0,0,7
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,INDIGENTES ,2,2,0,2,0,0,0,6
20230430,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,MUNICIPALIDAD PROVINCIAL DE CHICLAYO,2023,202304,TARDE,65d484017709945beb70dd2a6aaa6fbc,1,MOVILIZACION,0,0,0,0,0,0,0,0
